Employee_ID,Tasks_Assigned,Tasks_Completed,Avg_TAT_Hours,Error_Rate,Quality_Score,Escalations,Rework_Count,Experience_Years,Team,Shift,SLA_Status
EMP_2385,168,161,4.54,4.73,76.82,5,10,0.7,Moderation,Night,Met
EMP_3830,112,112,6.13,8.11,82.93,1,0,2.8,Ads,Day,Met
EMP_1569,107,100,8.19,6.29,60.61,4,9,9.8,QA,Night,Breached
EMP_7351,144,108,7.26,5.86,78.19,3,7,6.1,QA,Night,Breached
EMP_5754,85,85,3.33,11.91,72.84,1,2,6.4,QA,Night,Met
EMP_3682,126,69,8.38,9.8,85.29,4,11,8.1,QA,Night,Breached
EMP_4943,126,67,3.34,1.91,63.05,1,0,8.9,QA,Night,Breached
EMP_3328,143,131,6.3,5.3,99.55,2,9,4.9,Ads,Night,Met
EMP_5320,113,105,3.95,1.94,88.08,8,8,2.9,QA,Day,Met
EMP_1549,96,96,8.64,11.2,61.65,4,7,7.1,Moderation,Day,Breached
EMP_2059,84,84,2.3,7.16,78.43,0,3,3.9,QA,Night,Met
EMP_1228,132,132,2.76,10.56,93.52,6,9,5.8,Moderation,Day,Breached
EMP_8264,190,176,3.51,10.08,95.57,5,4,9.2,Moderation,Night,Met
EMP_1375,183,145,8.42,12.43,88.86,5,0,9.2,Support,Day,Breached
EMP_2107,90,86,3.5,5.1,79.98,1,10,7.5,Moderation,Day,Met
EMP_8758,195,125,3.24,13.66,72.94,1,11,3.2,Support,Day,Breached
EMP_3505,164,138,4.76,1.6,96.89,2,10,9.3,Support,Night,Met
EMP_9840,169,169,5.28,5.9,77.49,8,2,1.2,Support,Night,Met
EMP_4466,158,116,7.55,14.17,61.7,7,0,2.8,Support,Night,Breached
EMP_6590,96,96,2.24,14.58,96.25,0,7,9.7,Moderation,Day,Breached
EMP_9748,94,94,2.74,5.4,83.57,7,2,2.8,QA,Night,Met
EMP_3478,91,91,4.93,8.34,92.91,0,6,1.7,Support,Night,Met
EMP_1982,196,98,5.61,4.92,65.17,8,7,7.5,Ads,Day,Breached
EMP_4558,108,108,7.96,1.32,93.95,9,0,7.7,Ads,Night,Breached
EMP_3897,106,106,3.03,2.18,94.32,4,9,1.6,Ads,Day,Met
EMP_373,117,117,7.85,0.67,65.24,4,13,4.8,QA,Night,Breached
EMP_3082,144,78,3.04,9.39,89.83,0,11,3.2,Moderation,Day,Breached
EMP_1715,195,144,8.56,1.87,87.44,4,11,7.7,QA,Day,Breached
EMP_2619,84,84,4.0,6.31,91.87,7,11,3.7,Ads,Day,Breached
EMP_8744,116,116,6.02,0.01,75.41,0,10,4.6,QA,Day,Met
EMP_3951,86,86,7.41,7.99,80.48,2,9,9.5,Ads,Night,Breached
EMP_4011,140,140,8.65,14.61,79.07,7,2,1.0,Ads,Night,Breached
EMP_450,172,98,7.11,13.52,81.81,1,3,6.5,Moderation,Day,Breached
EMP_5516,96,96,3.53,1.94,84.18,1,8,3.2,QA,Night,Met
EMP_8919,140,82,6.35,8.39,80.14,5,5,7.0,Support,Day,Breached
EMP_4778,156,156,5.8,2.84,98.59,9,6,9.0,Moderation,Day,Met
EMP_2136,135,135,4.68,13.98,91.3,5,0,7.9,Ads,Night,Met
EMP_7144,155,82,,,,6,2,1.7,Moderation,Day,Breached
EMP_1924,178,60,,,,5,2,5.8,Support,Night,Breached
EMP_4780,175,98,3.9,13.46,60.06,1,12,5.3,Support,Day,Breached
EMP_4684,188,188,6.45,4.23,71.11,5,9,5.6,Support,Day,Met
EMP_9815,101,84,6.24,3.61,81.12,8,1,8.0,Moderation,Night,Met
EMP_4953,121,121,7.75,8.7,82.52,1,6,5.8,QA,Night,Breached
EMP_7850,82,82,2.3,9.19,82.69,7,2,9.0,QA,Day,Met
EMP_9032,171,129,,,,3,3,3.9,Support,Day,Met
EMP_5105,151,137,7.63,7.12,86.37,8,10,5.8,QA,Day,Breached
EMP_5327,192,125,7.37,0.71,64.68,9,4,1.7,Moderation,Day,Breached
EMP_6458,83,83,6.82,8.06,85.1,0,9,8.1,Support,Day,Met
EMP_4161,117,117,2.82,2.9,99.63,4,9,1.9,QA,Day,Met
EMP_8891,138,111,,,,6,10,7.2,Moderation,Day,Breached
EMP_3261,178,107,8.81,5.62,85.22,3,5,9.3,QA,Night,Breached
EMP_3242,83,83,2.73,4.43,91.52,0,4,4.4,QA,Day,Met
EMP_4021,123,87,6.18,5.22,73.99,4,6,1.9,Ads,Night,Breached
EMP_552,188,117,4.33,4.54,89.47,8,5,5.9,Moderation,Night,Breached
EMP_1674,164,128,3.23,5.69,75.31,2,11,3.2,Moderation,Day,Met
EMP_3094,95,84,5.6,12.29,82.38,3,14,7.2,Moderation,Night,Breached
EMP_6278,138,137,2.28,5.52,63.47,3,12,3.8,Ads,Night,Breached
EMP_4406,93,93,,,,4,14,8.4,Moderation,Day,Breached
EMP_5134,94,83,5.59,11.98,73.27,3,2,6.4,Support,Day,Met
EMP_9136,150,150,8.97,3.26,85.81,9,9,1.5,QA,Night,Breached
EMP_4678,171,132,,,,3,8,6.0,QA,Night,Breached
EMP_807,88,78,2.94,10.12,90.33,1,7,7.3,Support,Day,Met
EMP_8133,123,123,6.28,10.75,87.72,0,7,8.7,Moderation,Day,Met
EMP_4793,95,95,6.79,4.99,80.64,8,9,5.1,Ads,Night,Breached
EMP_7008,152,138,4.43,0.52,95.91,1,5,2.0,Ads,Night,Met
EMP_9943,142,138,,,,6,1,3.6,Moderation,Day,Breached
EMP_319,99,90,,,,8,4,6.4,QA,Night,Met
EMP_1355,93,93,6.66,13.25,91.1,4,4,9.5,Ads,Day,Breached
EMP_3162,89,84,2.62,12.71,83.17,2,4,4.8,Ads,Day,Met
EMP_2590,96,96,5.3,0.46,71.91,5,5,4.6,Moderation,Day,Met
EMP_7325,180,164,6.51,6.42,77.11,2,8,3.8,Ads,Night,Met
EMP_3548,178,156,,,,8,1,6.3,Ads,Night,Met
EMP_7161,117,117,4.97,1.3,73.09,2,10,4.0,QA,Day,Met
EMP_3402,87,83,3.58,3.55,73.88,2,1,1.3,Ads,Day,Met
EMP_4246,117,108,5.55,7.96,93.82,4,5,2.3,Ads,Night,Met
EMP_2020,138,138,,,,1,1,7.6,Support,Night,Met
EMP_6461,121,121,5.0,1.0,71.62,2,9,4.0,QA,Day,Met
EMP_9478,179,179,6.33,8.9,94.2,4,1,5.2,QA,Night,Met
EMP_6912,119,119,,,,2,0,1.0,Support,Night,Met
EMP_8324,190,120,7.79,6.17,67.59,2,9,5.4,Ads,Night,Breached
EMP_7261,159,92,3.12,2.68,85.64,9,11,2.7,Moderation,Night,Breached
EMP_9614,132,128,3.52,7.6,68.67,7,4,2.1,QA,Night,Breached
EMP_6174,190,142,6.27,11.74,61.52,6,3,5.6,Support,Day,Breached
EMP_6396,114,78,4.57,10.88,90.32,8,10,6.2,Support,Day,Breached
EMP_3000,115,115,,,,3,3,3.2,Support,Night,Breached
EMP_9140,179,137,6.71,2.89,84.28,4,4,8.0,Support,Night,Met
EMP_5317,199,126,8.41,9.02,80.93,5,10,8.0,QA,Day,Breached
EMP_6034,198,89,6.27,13.36,90.21,2,0,3.7,Ads,Night,Breached
EMP_4697,98,98,2.76,2.79,90.72,6,6,0.8,Moderation,Day,Met
EMP_381,172,62,8.16,9.99,73.67,8,10,4.6,Support,Night,Breached
EMP_3210,81,81,4.53,12.57,76.05,6,5,4.2,QA,Day,Breached
EMP_8460,93,93,3.18,6.99,77.18,4,9,8.2,QA,Night,Met
EMP_4967,187,86,7.42,1.46,93.69,1,11,1.4,Moderation,Night,Breached
EMP_1376,93,93,6.5,6.16,62.43,6,5,8.3,QA,Night,Breached
EMP_2116,169,169,8.47,14.57,75.62,4,9,3.2,Moderation,Night,Breached
EMP_4303,125,125,2.32,3.08,80.49,2,4,9.2,Ads,Night,Met
EMP_253,167,62,5.33,8.45,82.22,5,8,1.8,QA,Day,Breached
EMP_6238,195,193,,,,4,5,6.6,QA,Night,Met
EMP_5068,138,138,4.84,2.23,91.11,3,12,2.5,QA,Night,Met
EMP_8355,112,112,,,,7,0,6.8,Moderation,Day,Breached
EMP_5077,175,146,4.05,3.71,86.31,5,0,6.0,Moderation,Night,Met
EMP_6359,135,135,4.64,14.33,83.66,1,2,2.6,Moderation,Night,Met
EMP_1740,101,101,3.35,3.58,80.58,3,3,4.5,Support,Day,Met
EMP_1878,100,100,6.44,2.69,97.82,3,14,3.9,Ads,Day,Met
EMP_3439,132,60,8.03,12.02,61.32,9,11,6.8,Ads,Night,Breached
EMP_5166,181,128,7.07,5.46,71.31,3,6,6.3,Ads,Day,Breached
EMP_8436,191,167,3.33,10.54,71.15,7,2,7.5,QA,Day,Met
EMP_8675,85,85,5.54,6.33,97.34,2,2,8.2,Support,Day,Met
EMP_8327,98,98,4.07,0.23,96.52,0,14,0.9,Support,Day,Met
EMP_9962,80,80,3.48,12.04,63.84,2,1,9.3,Moderation,Day,Breached
EMP_355,88,88,5.62,3.01,90.88,8,3,6.2,Moderation,Day,Met
EMP_8668,156,156,3.0,6.18,80.14,0,10,8.2,Support,Night,Met
EMP_8469,98,98,5.05,0.12,88.73,5,7,5.1,Support,Day,Met
EMP_841,124,104,5.32,2.52,92.25,3,14,2.5,Support,Day,Met
EMP_9298,128,128,3.43,1.39,98.06,2,10,2.9,Support,Night,Met
EMP_9997,104,104,3.03,0.53,82.82,7,10,9.4,Moderation,Day,Met
EMP_5194,100,100,5.31,5.23,87.31,0,0,1.2,Support,Day,Met
EMP_2273,184,125,6.3,14.51,90.22,8,8,9.7,Moderation,Day,Breached
EMP_6637,175,165,,,,4,14,9.3,QA,Night,Breached
EMP_8275,138,108,4.49,2.23,68.22,3,8,3.7,Support,Day,Breached
EMP_4523,109,109,3.75,11.27,78.14,1,5,7.6,Ads,Night,Met
EMP_9329,105,99,8.27,1.25,90.01,5,2,9.8,QA,Day,Breached
EMP_5370,188,87,8.49,1.12,86.19,7,6,3.4,Moderation,Night,Breached
EMP_8965,133,96,3.66,1.17,97.67,8,12,8.0,Moderation,Day,Breached
EMP_8906,185,127,3.07,7.69,63.37,0,10,6.7,Support,Night,Breached
EMP_9997,104,104,3.03,0.53,82.82,7,10,9.4,Moderation,Day,Met
EMP_3796,150,107,7.3,8.61,75.54,0,12,8.2,Support,Night,Breached
EMP_5211,85,85,2.15,9.47,78.29,1,14,1.4,Ads,Day,Breached
EMP_6553,125,125,5.64,7.29,99.59,8,8,4.2,Moderation,Night,Breached
EMP_1171,190,184,8.15,3.16,62.62,3,4,3.0,Moderation,Night,Breached
EMP_7403,154,99,3.13,7.89,69.17,8,0,6.5,QA,Day,Breached
EMP_9866,147,147,6.15,3.52,82.07,5,11,1.9,Ads,Night,Met
EMP_2476,91,91,5.03,9.04,69.15,4,10,3.9,Moderation,Day,Breached
EMP_5694,184,155,6.04,13.78,88.22,0,13,1.3,Ads,Day,Breached
EMP_1324,117,117,2.36,2.08,90.73,1,13,1.4,Moderation,Night,Met
EMP_9133,85,85,2.76,4.23,72.04,2,3,5.7,Support,Night,Met
EMP_8834,180,172,4.24,5.23,86.09,9,14,6.3,Ads,Night,Breached
EMP_7399,127,127,6.19,7.31,72.68,1,12,9.7,QA,Night,Breached
EMP_3953,82,82,2.44,12.5,82.64,7,14,8.9,Support,Day,Breached
EMP_9531,118,118,2.32,14.78,61.81,8,7,1.0,QA,Night,Breached
EMP_2969,152,152,,,,5,10,7.7,Support,Day,Met
EMP_3096,117,117,6.23,5.22,74.78,6,3,3.6,QA,Night,Met
EMP_1808,183,74,4.37,10.43,62.85,3,2,3.2,Support,Day,Breached
EMP_3914,178,85,7.58,6.42,62.55,5,12,4.3,Ads,Night,Breached
EMP_9099,134,89,7.49,11.56,90.56,5,2,5.6,Moderation,Night,Breached
EMP_9609,159,142,5.19,1.4,75.38,3,9,3.8,QA,Night,Met
EMP_456,139,139,,,,5,7,6.6,Ads,Night,Met
EMP_9929,164,137,4.21,13.6,64.65,7,5,2.2,Ads,Night,Breached
EMP_1983,187,96,,,,5,8,9.5,Ads,Night,Breached
EMP_8155,167,129,2.14,9.18,99.01,7,11,5.3,QA,Night,Breached
EMP_2317,91,91,4.08,6.32,85.5,4,5,1.7,Support,Night,Met
EMP_4259,146,146,3.34,13.24,96.18,1,3,9.5,Moderation,Night,Met
EMP_1287,192,181,3.62,0.76,83.88,1,1,9.9,Ads,Night,Met
EMP_9300,89,89,4.11,0.48,85.41,1,9,3.3,QA,Night,Met
EMP_1335,157,120,3.8,9.78,92.49,2,3,2.1,QA,Day,Met
EMP_1241,174,76,8.28,6.63,86.54,3,11,1.0,Moderation,Night,Breached
EMP_767,196,75,6.07,14.35,84.83,4,7,0.6,Support,Night,Breached
EMP_1806,138,89,4.03,12.33,69.82,8,2,7.2,QA,Day,Breached
EMP_1104,129,94,7.91,4.64,87.98,1,9,7.9,QA,Day,Breached
EMP_3897,106,106,3.03,2.18,94.32,4,9,1.6,Ads,Day,Met
EMP_2864,131,106,3.24,2.57,70.07,4,11,8.2,Support,Day,Met
EMP_6853,173,173,3.73,8.07,91.53,2,1,5.1,Support,Day,Met
EMP_9248,94,82,4.0,3.59,78.52,8,2,0.9,Ads,Day,Met
EMP_969,156,156,3.31,8.69,86.01,1,10,7.8,Support,Night,Met
EMP_7112,81,81,4.61,9.59,84.8,0,9,3.5,Support,Night,Met
EMP_1329,128,128,7.31,7.44,73.63,0,12,3.0,Ads,Night,Breached
EMP_1215,180,67,5.82,1.62,72.34,3,14,2.9,Moderation,Day,Breached
EMP_8675,85,85,5.54,6.33,97.34,2,2,8.2,Support,Day,Met
EMP_612,136,136,,,,0,6,2.4,Support,Night,Met
EMP_4921,169,169,4.77,1.7,83.34,5,6,6.5,Moderation,Night,Met
EMP_426,107,95,6.85,0.79,85.4,8,7,9.7,Ads,Night,Met
EMP_6423,82,82,6.33,7.39,90.46,8,1,1.6,Support,Night,Met
EMP_6840,96,88,4.73,9.44,90.62,2,3,8.8,Support,Day,Met
EMP_2518,173,77,7.76,11.41,98.77,1,13,1.9,QA,Day,Breached
EMP_3640,189,62,8.17,10.68,62.27,6,1,1.3,Ads,Night,Breached
EMP_5002,187,155,6.99,14.68,97.5,1,4,5.0,Ads,Day,Met
EMP_3869,117,117,3.09,4.29,96.86,2,9,0.8,Ads,Day,Met
EMP_2765,189,118,6.67,11.61,99.87,3,7,3.1,Moderation,Night,Breached
EMP_6711,156,105,6.5,8.88,77.56,7,5,3.2,QA,Night,Breached
EMP_4373,126,126,4.19,3.85,73.09,0,5,4.4,Ads,Day,Met
EMP_3352,151,106,4.91,13.94,82.0,5,12,3.6,QA,Day,Breached
EMP_8606,134,134,8.49,9.67,76.07,8,7,8.4,QA,Night,Breached
EMP_2920,105,62,2.02,2.13,91.63,6,6,9.2,Support,Day,Breached
EMP_5843,102,102,6.24,14.15,95.03,1,3,9.1,Moderation,Night,Met
EMP_8752,175,109,5.0,8.3,97.27,1,4,6.9,Ads,Night,Breached
EMP_5213,87,87,7.22,5.2,89.88,9,3,0.6,Ads,Night,Breached
EMP_9613,113,113,8.17,12.4,67.92,1,10,5.7,Ads,Day,Breached
EMP_2733,80,80,8.92,3.15,62.13,8,13,0.5,Support,Day,Breached
EMP_3874,143,133,6.7,1.42,73.49,2,4,5.9,Moderation,Day,Met
EMP_9807,121,114,2.52,4.11,83.47,8,5,9.5,QA,Night,Met
EMP_6812,156,154,,,,5,10,2.7,QA,Day,Breached
EMP_797,153,116,3.42,12.1,83.45,0,0,1.9,Moderation,Day,Met
EMP_385,145,104,7.18,6.69,64.79,6,10,5.7,Support,Day,Breached
EMP_6703,111,111,2.46,8.63,75.16,4,6,4.4,Support,Day,Met
EMP_573,134,134,2.3,13.31,86.39,7,8,4.0,QA,Day,Breached
EMP_8020,153,100,8.58,4.05,83.61,4,7,7.6,Support,Night,Breached
EMP_1270,145,145,6.8,0.47,83.1,2,5,7.7,Support,Day,Met
EMP_8202,91,91,7.46,2.58,72.19,4,3,4.2,QA,Night,Breached
EMP_2557,100,98,8.23,6.79,70.13,1,10,5.9,Moderation,Day,Breached
EMP_2432,198,90,7.87,9.47,91.37,3,7,4.0,Support,Night,Breached
EMP_9968,159,159,,,,2,7,8.0,Support,Night,Breached
EMP_748,92,60,2.8,0.55,71.37,5,8,1.8,Moderation,Day,Breached
EMP_9742,184,69,3.58,9.36,62.2,1,5,5.9,Moderation,Night,Breached
EMP_540,139,114,3.41,2.42,77.26,0,3,4.1,QA,Day,Met
EMP_125,144,144,4.8,3.17,85.35,3,3,9.8,Ads,Day,Met
EMP_2608,146,146,7.01,10.25,75.17,8,8,4.3,QA,Night,Breached
EMP_5843,102,102,6.24,14.15,95.03,1,3,9.1,Moderation,Night,Met
EMP_4185,171,101,7.03,9.71,67.6,6,7,6.4,Support,Night,Breached
EMP_3458,168,168,5.83,1.81,73.28,5,12,1.4,QA,Night,Met
EMP_1813,190,104,,,,7,11,8.1,Support,Day,Breached
EMP_8351,171,169,7.95,13.45,95.56,4,9,2.1,Ads,Night,Breached
EMP_6228,87,87,8.61,6.66,93.27,4,8,2.3,Support,Day,Breached
EMP_2763,177,90,8.29,12.21,60.7,4,10,6.1,Ads,Night,Breached
EMP_3276,197,194,2.6,6.22,82.5,5,8,1.2,Ads,Day,Met
EMP_9590,145,100,4.86,5.66,79.1,5,5,4.9,QA,Day,Breached
EMP_4665,102,102,2.47,5.24,92.0,8,1,6.2,Support,Night,Met
EMP_5555,196,83,7.41,0.33,94.02,4,5,8.0,Moderation,Day,Breached
EMP_912,169,63,2.09,13.8,70.64,4,1,1.1,Ads,Day,Breached
EMP_8654,190,107,4.51,11.23,91.53,8,0,9.3,Moderation,Day,Breached
EMP_5807,111,111,6.19,2.61,99.63,3,13,2.3,Ads,Day,Met
EMP_5170,136,136,8.85,14.88,86.11,9,3,3.8,QA,Day,Breached
EMP_4798,169,104,3.19,10.6,99.05,1,3,8.1,Moderation,Day,Breached
EMP_9294,140,140,5.44,8.55,79.1,9,10,1.5,QA,Night,Breached
EMP_9255,105,105,3.62,4.63,74.17,1,12,8.4,QA,Night,Met
EMP_4299,92,92,4.52,4.0,78.73,9,13,4.1,QA,Day,Breached
EMP_8144,112,112,8.24,3.12,90.88,0,8,6.8,Ads,Night,Breached
EMP_2636,128,128,2.99,3.24,93.8,9,4,1.9,QA,Night,Met
EMP_1218,105,105,5.05,10.96,60.07,9,8,6.9,QA,Night,Breached
EMP_9521,103,103,4.77,9.83,70.44,6,1,7.2,Support,Day,Met
EMP_847,171,118,7.59,3.46,80.36,1,1,6.9,QA,Night,Breached
EMP_9740,150,132,8.39,2.97,78.93,9,4,3.3,Ads,Night,Breached
EMP_5151,90,90,8.16,1.88,70.44,2,2,3.5,Moderation,Night,Breached
EMP_3412,87,87,,,,2,4,9.3,QA,Night,Met
EMP_5667,98,83,,,,4,2,3.9,Ads,Day,Met
EMP_2940,153,67,6.85,2.82,99.88,2,6,2.4,QA,Day,Breached
EMP_3219,89,89,2.23,9.78,83.4,8,2,7.1,Support,Day,Met
EMP_1535,120,120,4.6,3.69,89.42,7,12,4.2,QA,Day,Breached
EMP_5149,124,124,6.18,3.38,98.56,8,4,5.9,Support,Night,Met
EMP_632,112,112,8.43,14.12,76.0,6,1,7.5,Support,Day,Breached
EMP_5508,138,138,7.49,3.43,60.96,9,5,9.3,Support,Day,Breached
EMP_2207,149,108,3.41,4.46,83.21,6,4,8.1,QA,Day,Breached
EMP_6386,153,73,7.47,14.72,61.14,4,11,7.5,QA,Night,Breached
EMP_3723,149,99,4.56,8.99,77.86,3,11,6.3,Ads,Night,Breached
EMP_5114,108,108,6.78,11.31,67.67,4,2,4.6,Moderation,Night,Breached
EMP_3555,89,89,4.26,8.71,61.79,2,9,1.7,QA,Night,Breached
EMP_6758,132,132,2.24,8.4,62.95,2,3,5.6,QA,Day,Breached
EMP_9415,172,171,4.4,1.03,81.16,0,11,6.5,Support,Day,Met
EMP_7213,193,122,7.55,3.36,73.84,2,0,9.8,Moderation,Night,Breached
EMP_1718,103,103,3.64,4.3,97.87,3,7,3.3,Moderation,Day,Met
EMP_3787,94,94,3.15,7.71,96.18,0,4,8.9,QA,Night,Met
EMP_9218,108,108,7.68,3.83,78.44,6,10,2.9,QA,Day,Breached
EMP_9272,112,112,,,,5,14,2.0,Support,Night,Breached
EMP_2952,178,82,3.09,11.02,94.13,5,3,2.2,Moderation,Day,Breached
EMP_2852,130,80,4.34,3.55,93.99,8,11,3.7,QA,Night,Breached
EMP_4074,107,107,6.03,2.64,93.65,6,12,3.7,Support,Night,Breached
EMP_6251,85,85,4.62,5.97,80.3,5,2,4.2,Ads,Night,Met
EMP_126,168,128,4.53,0.6,85.37,7,2,9.2,Support,Night,Met
EMP_9419,100,100,4.65,9.71,82.23,3,2,2.5,Ads,Day,Met
EMP_1701,146,134,5.8,7.47,99.82,6,3,7.5,Support,Night,Met
EMP_5108,138,76,7.03,9.47,62.0,9,6,2.6,Ads,Night,Breached
EMP_9439,120,120,8.3,3.9,97.26,3,11,0.7,Moderation,Night,Breached
EMP_6907,176,96,8.64,9.16,86.14,6,6,5.1,Ads,Day,Breached
EMP_2417,112,112,,,,9,7,3.9,Ads,Night,Breached
EMP_2296,126,126,5.37,0.39,93.52,1,14,7.3,Support,Night,Met
EMP_5118,156,60,6.66,8.95,96.87,3,3,3.3,QA,Day,Breached
EMP_6296,91,74,6.64,2.92,96.26,2,13,7.8,Ads,Night,Met
EMP_4846,129,129,2.45,4.74,79.27,7,5,2.5,Moderation,Day,Met
EMP_472,183,183,7.17,4.51,94.97,4,1,1.1,Support,Day,Breached
EMP_4615,182,141,2.06,8.67,84.47,8,0,7.9,Moderation,Night,Met
EMP_6159,90,90,2.98,6.29,88.19,1,11,4.7,Support,Night,Met
EMP_1401,86,86,5.98,7.9,64.68,4,8,3.5,Ads,Day,Breached
EMP_4832,134,134,5.95,14.35,67.37,4,13,9.2,Support,Day,Breached
EMP_4210,99,70,3.45,12.09,62.46,4,12,0.7,Moderation,Day,Breached
EMP_2880,83,83,4.52,5.93,98.07,2,5,5.2,QA,Night,Met
EMP_1374,118,118,6.53,0.52,70.35,1,0,7.4,Moderation,Night,Met
EMP_1876,87,68,5.72,14.3,64.17,3,13,0.7,Ads,Day,Breached
EMP_1360,116,116,4.05,9.05,77.33,8,4,5.5,Ads,Day,Breached
EMP_7809,145,68,5.37,3.92,81.95,0,7,5.9,Ads,Night,Breached
EMP_6864,153,153,6.89,14.29,82.05,0,4,2.4,QA,Night,Met
EMP_3763,95,95,,,,6,0,7.5,Support,Night,Met
EMP_1152,93,93,2.44,13.39,83.37,5,10,9.1,Support,Day,Breached
EMP_9273,155,146,,,,9,3,3.8,Moderation,Night,Met
EMP_668,140,140,8.62,7.74,76.2,2,10,2.0,Moderation,Night,Breached
EMP_9824,128,86,3.15,6.81,98.01,1,1,0.7,QA,Day,Breached
EMP_4015,195,146,3.52,4.46,86.1,0,2,3.5,Moderation,Day,Breached
EMP_3642,101,101,2.43,10.71,81.46,1,5,2.2,QA,Day,Met
EMP_4317,185,168,3.76,0.65,77.51,1,0,0.7,Support,Night,Met
EMP_1333,187,172,5.54,3.86,92.52,2,1,1.1,Moderation,Day,Met
EMP_841,124,104,5.32,2.52,92.25,3,14,2.5,Support,Day,Met
EMP_3806,100,100,7.05,0.16,79.19,0,0,2.9,Ads,Day,Breached
EMP_281,98,61,7.02,12.73,80.2,3,1,9.4,Ads,Night,Breached
EMP_2590,96,96,5.3,0.46,71.91,5,5,4.6,Moderation,Day,Met
EMP_2897,140,83,6.21,12.81,86.59,4,10,4.4,QA,Day,Breached
EMP_8922,158,123,6.83,2.09,62.39,3,6,4.3,Support,Night,Breached
EMP_6099,128,128,5.03,14.47,97.86,1,11,6.9,Moderation,Day,Breached
EMP_8013,185,111,8.65,14.55,96.73,4,7,4.5,Ads,Night,Breached
EMP_9042,123,100,7.92,11.94,78.82,2,4,3.9,Moderation,Night,Breached
EMP_7827,108,65,5.68,10.13,99.85,0,5,7.8,Ads,Day,Breached
EMP_9603,180,82,8.86,5.06,62.38,7,14,8.0,Moderation,Day,Breached
EMP_1857,177,177,2.14,8.42,84.37,2,9,0.9,Moderation,Night,Met
EMP_2594,114,114,4.22,4.93,65.8,8,12,8.4,Ads,Night,Breached
EMP_9126,86,75,,,,4,2,2.0,Support,Day,Met
EMP_6444,103,103,8.58,4.15,66.94,7,8,4.6,QA,Night,Breached
EMP_7494,156,155,,,,7,4,9.9,Ads,Night,Breached
EMP_2571,81,81,6.88,8.87,81.3,8,2,6.8,Moderation,Night,Met
EMP_2453,141,131,6.94,3.15,67.36,7,2,6.4,Ads,Night,Breached
EMP_5373,147,147,6.97,9.23,82.66,1,6,5.1,Ads,Night,Met
EMP_7625,105,105,5.64,0.79,75.19,0,7,7.0,QA,Day,Met
EMP_6113,146,139,6.25,7.75,76.75,0,4,6.8,QA,Night,Met
EMP_536,149,62,7.87,13.07,94.61,8,0,7.8,Moderation,Day,Breached
EMP_6474,161,161,4.27,4.14,76.62,7,1,9.6,Ads,Night,Met
EMP_3425,120,119,3.52,11.61,84.53,8,11,6.9,Ads,Night,Breached
EMP_5784,179,150,,,,1,11,2.8,Ads,Night,Met
EMP_8580,152,137,7.74,0.87,82.16,8,6,1.6,Moderation,Night,Breached
EMP_9670,107,107,,,,0,6,2.3,Ads,Day,Met
EMP_5773,168,87,4.69,6.21,87.92,0,9,8.9,QA,Day,Breached
EMP_5582,157,157,4.29,11.08,60.32,5,4,8.3,QA,Night,Breached
EMP_5845,175,97,5.68,13.42,73.13,5,13,9.4,Ads,Day,Breached
EMP_1965,113,113,6.58,12.75,76.87,5,12,2.0,Support,Day,Breached
EMP_9674,191,151,2.55,2.65,93.19,9,6,1.5,Ads,Night,Met
EMP_8597,130,83,7.29,10.12,72.6,3,14,7.3,Support,Day,Breached
EMP_799,187,79,6.46,7.42,92.59,2,1,7.5,Ads,Night,Breached
EMP_3598,105,93,7.75,1.65,78.98,5,11,5.3,QA,Day,Breached
EMP_8021,89,89,6.51,5.24,63.8,0,2,8.3,QA,Day,Breached
EMP_3396,137,136,6.28,9.62,70.04,2,11,2.1,Moderation,Night,Breached
EMP_2208,162,135,5.66,9.35,97.29,5,0,8.4,Moderation,Night,Met
EMP_5526,144,136,3.83,13.79,69.94,6,9,4.9,Support,Day,Breached
EMP_6629,135,135,4.16,4.67,87.87,0,13,6.0,Ads,Day,Met
EMP_46,141,68,5.48,2.21,76.33,6,5,8.3,Moderation,Day,Breached
EMP_2562,87,87,6.63,6.09,85.16,4,7,0.7,Moderation,Day,Met
EMP_7735,168,168,3.47,8.41,79.03,2,9,3.0,QA,Night,Met
EMP_8405,158,105,5.52,5.03,86.63,0,14,1.5,Ads,Day,Breached
EMP_8603,129,91,7.15,6.3,84.45,3,9,7.3,Ads,Day,Breached
EMP_1674,164,128,3.23,5.69,75.31,2,11,3.2,Moderation,Day,Met
EMP_2,131,131,7.52,12.29,71.05,6,0,1.3,Ads,Day,Breached
EMP_5214,123,105,3.21,4.96,89.51,6,2,7.3,QA,Day,Met
EMP_5113,184,156,6.77,8.63,90.09,9,9,9.3,QA,Day,Breached
EMP_2567,121,113,7.21,2.99,86.93,4,6,4.6,Support,Night,Breached
EMP_2053,169,147,2.52,10.94,89.71,2,1,1.7,Support,Night,Met
EMP_3742,110,110,4.13,2.78,64.5,8,13,6.7,Moderation,Night,Breached
EMP_1047,109,109,5.07,0.08,82.94,2,13,3.4,Moderation,Night,Met
EMP_672,91,91,2.2,3.04,89.44,8,1,6.8,Support,Day,Met
EMP_7323,175,111,4.8,4.33,62.68,8,1,9.4,Support,Day,Breached
EMP_9375,123,101,6.91,9.29,80.09,3,4,1.1,Ads,Day,Met
